NAME,Fees,Students,Geo Point,Geo Shape,ADDRESS,CITY,STATE,POPULATION,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,PT_ENROLL,FT_ENROLL,TOT_ENROLL,HOUSING,DORM_CAP,TOT_EMP
GOLDEY-BEACOM COLLEGE,33334.56171284635,12876.308080808081,"39.74105499500007, -75.68884047499995","{""coordinates"":[-75.68884047499995,39.74105499500007],""type"":""Point""}",4701 LIMESTONE RD,WILMINGTON,DE,1360.0,39.74105499500007,-75.68884047499995,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",485.0,699.0,1184.0,1.0,382.0,176.0
GONZAGA UNIVERSITY,33334.56171284635,12876.308080808081,"47.668144, -117.403062","{""coordinates"":[-117.403062,47.668144],""type"":""Point""}",E 502 BOONE AVE,SPOKANE,WA,8902.0,47.668144,-117.403062,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",1864.0,5431.0,7295.0,1.0,3115.0,1607.0
GOOD SAMARITAN COLLEGE OF NURSING AND HEALTH SCIENCE,33334.56171284635,12876.308080808081,"39.14034759800006, -84.52119561899997","{""coordinates"":[-84.52119561899997,39.14034759800006],""type"":""Point""}",375 DIXMYTH AVE,CINCINNATI,OH,429.0,39.14034759800006,-84.52119561899997,611210.0,JUNIOR COLLEGES,158.0,214.0,372.0,2.0,-999.0,57.0
GOODFELLAS BARBER COLLEGE,33334.56171284635,12876.308080808081,"34.724615183000026, -92.32195785399995","{""coordinates"":[-92.32195785399995,34.724615183000026],""type"":""Point""}",4306 ASHER AVE,LITTLE ROCK,AR,16.0,34.724615183000026,-92.32195785399996,611511.0,COSMETOLOGY AND BARBER SCHOOLS,-999.0,9.0,9.0,2.0,-999.0,7.0
GOODFELLAS BARBER COLLEGE,33334.56171284635,12876.308080808081,"34.724618, -92.321902","{""coordinates"":[-92.321902,34.724618],""type"":""Point""}",4306 ASHER AVENUE,LITTLE ROCK,AR,24.0,34.724618,-92.321902,611511.0,COSMETOLOGY AND BARBER SCHOOLS,-999.0,7.0,7.0,2.0,-999.0,17.0
GOODWIN UNIVERSITY,33334.56171284635,12876.308080808081,"41.74297722400007, -72.64032018599994","{""coordinates"":[-72.64032018599994,41.74297722400007],""type"":""Point""}",ONE RIVERSIDE DRIVE,EAST HARTFORD,CT,3811.0,41.74297722400007,-72.64032018599994,611210.0,JUNIOR COLLEGES,2883.0,429.0,3312.0,1.0,80.0,499.0
GORDON COLLEGE,33334.56171284635,12876.308080808081,"42.588173133000055, -70.81913334099994","{""coordinates"":[-70.81913334099994,42.588173133000055],""type"":""Point""}",255 GRAPEVINE RD,WENHAM,MA,2446.0,42.588173133000055,-70.81913334099994,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",284.0,1532.0,1816.0,1.0,1390.0,630.0
GORDON COOPER TECHNOLOGY CENTER,33334.56171284635,12876.308080808081,"35.380321105000064, -96.90801301599998","{""coordinates"":[-96.90801301599998,35.380321105000064],""type"":""Point""}",1 JOHN C BRUTON BLVD,SHAWNEE,OK,943.0,35.380321105000064,-96.90801301599998,611519.0,OTHER TECHNICAL AND TRADE SCHOOLS,667.0,170.0,837.0,2.0,-999.0,106.0
GORDON STATE COLLEGE,33334.56171284635,12876.308080808081,"33.045208272000025, -84.15254815099996","{""coordinates"":[-84.15254815099996,33.045208272000025],""type"":""Point""}",419 COLLEGE DR,BARNESVILLE,GA,3547.0,33.045208272000025,-84.15254815099996,611210.0,JUNIOR COLLEGES,1375.0,1856.0,3231.0,1.0,994.0,316.0
GORDON-CONWELL THEOLOGICAL SEMINARY,33334.56171284635,12876.308080808081,"42.61347472600005, -70.84638716699999","{""coordinates"":[-70.84638716699999,42.61347472600005],""type"":""Point""}",130 ESSEX ST,SOUTH HAMILTON,MA,1651.0,42.61347472600005,-70.84638716699999,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",1071.0,418.0,1489.0,1.0,327.0,162.0
GOSHEN COLLEGE,33334.56171284635,12876.308080808081,"41.561978166000074, -85.82490231499997","{""coordinates"":[-85.82490231499997,41.561978166000074],""type"":""Point""}",1700 S MAIN ST,GOSHEN,IN,1205.0,41.56197816600008,-85.82490231499997,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",140.0,759.0,899.0,1.0,846.0,306.0
GOSHEN SCHOOL OF COSMETOLOGY,33334.56171284635,12876.308080808081,"33.755417, -90.713781","{""coordinates"":[-90.713781,33.755417],""type"":""Point""}",710 NORTH DAVIS AVENUE,CLEVELAND,MS,35.0,33.755417,-90.713781,611511.0,COSMETOLOGY AND BARBER SCHOOLS,-999.0,29.0,29.0,2.0,-999.0,6.0
GOUCHER COLLEGE,33334.56171284635,12876.308080808081,"39.41017548800005, -76.59484322599997","{""coordinates"":[-76.59484322599997,39.41017548800005],""type"":""Point""}",1021 DULANEY VALLEY RD,BALTIMORE,MD,2520.0,39.41017548800005,-76.59484322599997,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",836.0,1179.0,2015.0,1.0,1251.0,505.0
GOULD'S ACADEMY,33334.56171284635,12876.308080808081,"35.206685, -89.795642","{""coordinates"":[-89.795642,35.206685],""type"":""Point""}",8000 US HIGHWAY 64,BARTLETT,TN,148.0,35.206685,-89.795642,611519.0,OTHER TECHNICAL AND TRADE SCHOOLS,-999.0,130.0,130.0,2.0,-999.0,18.0
GOULD'S ACADEMY,33334.56171284635,12876.308080808081,"35.09834073300004, -89.86063873599994","{""coordinates"":[-89.86063873599994,35.09834073300004],""type"":""Point""}",1203 RIDGEWAY ROAD # 203,MEMPHIS,TN,180.0,35.09834073300004,-89.86063873599994,611511.0,COSMETOLOGY AND BARBER SCHOOLS,-999.0,157.0,157.0,2.0,-999.0,23.0
GOVERNORS STATE UNIVERSITY,33334.56171284635,12876.308080808081,"41.44910273600004, -87.71644108699996","{""coordinates"":[-87.71644108699996,41.44910273600004],""type"":""Point""}",1 UNIVERSITY PKY,UNIVERSITY PARK,IL,5685.0,41.44910273600004,-87.71644108699996,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",2136.0,2514.0,4650.0,1.0,272.0,1035.0
GRABBER SCHOOL OF HAIR DESIGN,33334.56171284635,12876.308080808081,"38.557164, -90.390799","{""coordinates"":[-90.390799,38.557164],""type"":""Point""}",9833 WATSON ROAD,ST. LOUIS,MO,176.0,38.557164,-90.390799,611511.0,COSMETOLOGY AND BARBER SCHOOLS,13.0,136.0,149.0,2.0,-999.0,27.0
GRACE CHRISTIAN UNIVERSITY,33334.56171284635,12876.308080808081,"42.91954105000008, -85.692077","{""coordinates"":[-85.692077,42.91954105000008],""type"":""Point""}",1011 ALDON SW,WYOMING,MI,1267.0,42.91954105000008,-85.692077,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",406.0,646.0,1052.0,1.0,193.0,215.0
GRACE COLLEGE AND THEOLOGICAL SEMINARY,33334.56171284635,12876.308080808081,"41.226744428000075, -85.81271573999999","{""coordinates"":[-85.81271573999999,41.226744428000075],""type"":""Point""}",200 SEMINARY DR,WINONA LAKE,IN,2208.0,41.22674442800008,-85.81271573999999,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",475.0,1426.0,1901.0,1.0,1116.0,307.0
GRACE COLLEGE OF DIVINITY,33334.56171284635,12876.308080808081,"35.05861555800004, -78.96130513099996","{""coordinates"":[-78.96130513099996,35.05861555800004],""type"":""Point""}",5117 CLIFFDALE ROAD,FAYETTEVILLE,NC,298.0,35.05861555800004,-78.96130513099996,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",161.0,86.0,247.0,2.0,-999.0,51.0
GRACE INTERNATIONAL BEAUTY SCHOOL,33334.56171284635,12876.308080808081,"40.759010035000074, -73.82840943499997","{""coordinates"":[-73.82840943499997,40.759010035000074],""type"":""Point""}",136-31 41ST AVENUE,FLUSHING,NY,38.0,40.75901003500008,-73.82840943499997,611511.0,COSMETOLOGY AND BARBER SCHOOLS,-999.0,28.0,28.0,2.0,-999.0,10.0
GRACE MISSION UNIVERSITY,33334.56171284635,12876.308080808081,"33.86713267600004, -117.95809789299994","{""coordinates"":[-117.95809789299994,33.86713267600004],""type"":""Point""}",1645 WEST VALENCIA DRIVE,FULLERTON,CA,274.0,33.86713267600004,-117.95809789299994,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",147.0,87.0,234.0,2.0,-999.0,40.0
GRACE SCHOOL OF THEOLOGY,33334.56171284635,12876.308080808081,"30.205731472000025, -95.47249272","{""coordinates"":[-95.47249272,30.205731472000025],""type"":""Point""}",3705 COLLEGE PARK DR STE 140,CONROE,TX,648.0,30.205731472000025,-95.47249272,611519.0,OTHER TECHNICAL AND TRADE SCHOOLS,522.0,68.0,590.0,2.0,-999.0,58.0
GRACELAND UNIVERSITY-LAMONI,33334.56171284635,12876.308080808081,"40.615966, -93.924893","{""coordinates"":[-93.924893,40.615966],""type"":""Point""}",1 UNIVERSITY PLACE,LAMONI,IA,1841.0,40.615966,-93.924893,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",405.0,1112.0,1517.0,1.0,747.0,324.0
GRADUATE THEOLOGICAL UNION,33334.56171284635,12876.308080808081,"37.87553967800005, -122.26184674299998","{""coordinates"":[-122.26184674299998,37.87553967800005],""type"":""Point""}",2400 RIDGE RD,BERKELEY,CA,275.0,37.87553967800005,-122.26184674299998,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",39.0,174.0,213.0,2.0,-999.0,62.0
GRADY HEALTH SYSTEM PROFESSIONAL SCHOOLS,33334.56171284635,12876.308080808081,"33.751852464000024, -84.38156061699993","{""coordinates"":[-84.38156061699993,33.751852464000024],""type"":""Point""}","80 JESSE HILL JR DRIVE, SE",ATLANTA,GA,77.0,33.751852464000024,-84.38156061699993,611519.0,OTHER TECHNICAL AND TRADE SCHOOLS,-999.0,67.0,67.0,2.0,-999.0,10.0
GRAHAM HOSPITAL SCHOOL OF NURSING,33334.56171284635,12876.308080808081,"40.55315938900003, -90.03920586499999","{""coordinates"":[-90.03920586499999,40.55315938900003],""type"":""Point""}",210 W WALNUT ST,CANTON,IL,81.0,40.55315938900003,-90.03920586499999,611519.0,OTHER TECHNICAL AND TRADE SCHOOLS,44.0,19.0,63.0,1.0,14.0,18.0
GRAMBLING STATE UNIVERSITY,33334.56171284635,12876.308080808081,"32.52270195400007, -92.71736695799996","{""coordinates"":[-92.71736695799996,32.52270195400007],""type"":""Point""}",403 MAIN STREET,GRAMBLING,LA,5883.0,32.52270195400007,-92.71736695799996,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",1169.0,4269.0,5438.0,1.0,2500.0,445.0
GRAND CANYON UNIVERSITY,33334.56171284635,12876.308080808081,"33.51323097200003, -112.12992889299994","{""coordinates"":[-112.12992889299994,33.51323097200003],""type"":""Point""}",3300 W CAMELBACK RD,PHOENIX,AZ,110404.0,33.51323097200003,-112.12992889299994,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",83483.0,19944.0,103427.0,1.0,14780.0,6977.0
GRAND RAPIDS COMMUNITY COLLEGE,33334.56171284635,12876.308080808081,"42.96640818800006, -85.66657093699996","{""coordinates"":[-85.66657093699996,42.96640818800006],""type"":""Point""}",143 BOSTWICK AVE NE,GRAND RAPIDS,MI,13191.0,42.96640818800006,-85.66657093699996,611210.0,JUNIOR COLLEGES,8482.0,3625.0,12107.0,2.0,-999.0,1084.0
GRAND RIVER TECHNICAL SCHOOL,33334.56171284635,12876.308080808081,"39.798864336000065, -93.559668693","{""coordinates"":[-93.559668693,39.798864336000065],""type"":""Point""}",1200 FAIR ST,CHILLICOTHE,MO,97.0,39.79886433600007,-93.559668693,611519.0,OTHER TECHNICAL AND TRADE SCHOOLS,11.0,42.0,53.0,2.0,-999.0,44.0
GRAND VALLEY STATE UNIVERSITY,33334.56171284635,12876.308080808081,"42.96520807200005, -85.88751858699999","{""coordinates"":[-85.88751858699999,42.96520807200005],""type"":""Point""}",1 CAMPUS DR,ALLENDALE,MI,26284.0,42.96520807200005,-85.88751858699999,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",3891.0,19459.0,23350.0,1.0,6012.0,2934.0
GRAND VIEW UNIVERSITY,33334.56171284635,12876.308080808081,"41.62020458300003, -93.60278882399996","{""coordinates"":[-93.60278882399996,41.62020458300003],""type"":""Point""}",1200 GRANDVIEW AVE,DES MOINES,IA,2243.0,41.62020458300003,-93.60278882399996,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",298.0,1576.0,1874.0,1.0,894.0,369.0
GRANITE STATE COLLEGE,33334.56171284635,12876.308080808081,"43.192938, -71.527248","{""coordinates"":[-71.527248,43.192938],""type"":""Point""}",25 HALL STREET,CONCORD,NH,2135.0,43.192938,-71.527248,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",1048.0,831.0,1879.0,2.0,-999.0,256.0
GRANTHAM UNIVERSITY,33334.56171284635,12876.308080808081,"38.922524, -94.771609","{""coordinates"":[-94.771609,38.922524],""type"":""Point""}",16025 WEST 113TH STREET,LENEXA,KS,6988.0,38.922524,-94.771609,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",3470.0,2995.0,6465.0,2.0,-999.0,523.0
GRATZ COLLEGE,33334.56171284635,12876.308080808081,"40.066997558000025, -75.13360889199998","{""coordinates"":[-75.13360889199998,40.066997558000025],""type"":""Point""}",7605 OLD YORK RD,MELROSE PARK,PA,508.0,40.066997558000025,-75.13360889199998,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",353.0,101.0,454.0,2.0,-999.0,54.0
GRAYS HARBOR COLLEGE,33334.56171284635,12876.308080808081,"46.95331595700003, -123.803335168","{""coordinates"":[-123.803335168,46.95331595700003],""type"":""Point""}",1620 EDWARD P SMITH DRIVE,ABERDEEN,WA,1767.0,46.95331595700003,-123.803335168,611210.0,JUNIOR COLLEGES,525.0,1028.0,1553.0,2.0,-999.0,214.0
GRAYSON COLLEGE,33334.56171284635,12876.308080808081,"33.70598757100004, -96.63376669299998","{""coordinates"":[-96.63376669299998,33.70598757100004],""type"":""Point""}",6101 GRAYSON DRIVE,DENISON,TX,4566.0,33.70598757100004,-96.63376669299998,611210.0,JUNIOR COLLEGES,2740.0,1326.0,4066.0,1.0,201.0,500.0
GREAT BASIN COLLEGE,33334.56171284635,12876.308080808081,"40.842532848000076, -115.76727333599996","{""coordinates"":[-115.76727333599996,40.842532848000076],""type"":""Point""}",1500 COLLEGE PARKWAY,ELKO,NV,4215.0,40.84253284800008,-115.76727333599996,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",2710.0,1062.0,3772.0,1.0,100.0,443.0
GREAT BAY COMMUNITY COLLEGE,33334.56171284635,12876.308080808081,"43.072096446000046, -70.79882660699997","{""coordinates"":[-70.79882660699997,43.072096446000046],""type"":""Point""}",320 CORPORATE DRIVE,PORTSMOUTH,NH,1817.0,43.072096446000046,-70.79882660699997,611210.0,JUNIOR COLLEGES,1107.0,458.0,1565.0,2.0,-999.0,252.0
GREAT FALLS COLLEGE MONTANA STATE UNIVERSITY,33334.56171284635,12876.308080808081,"47.48609439400008, -111.26979014199998","{""coordinates"":[-111.26979014199998,47.48609439400008],""type"":""Point""}",2100 16TH AVE S,GREAT FALLS,MT,1243.0,47.48609439400008,-111.26979014199998,611210.0,JUNIOR COLLEGES,593.0,478.0,1071.0,2.0,-999.0,172.0
GREAT LAKES BOAT BUILDING SCHOOL,33334.56171284635,12876.308080808081,"45.99225920200007, -84.36263769699997","{""coordinates"":[-84.36263769699997,45.99225920200007],""type"":""Point""}",485 S. MERIDIAN,CEDARVILLE,MI,28.0,45.99225920200007,-84.36263769699997,611519.0,OTHER TECHNICAL AND TRADE SCHOOLS,-999.0,20.0,20.0,2.0,-999.0,8.0
GREAT LAKES CHRISTIAN COLLEGE,33334.56171284635,12876.308080808081,"42.754249138000034, -84.63871423699999","{""coordinates"":[-84.63871423699999,42.754249138000034],""type"":""Point""}",6211 W WILLOW HWY,LANSING,MI,224.0,42.754249138000034,-84.63871423699999,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",37.0,132.0,169.0,1.0,81.0,55.0
GREAT LAKES INSTITUTE OF TECHNOLOGY,33334.56171284635,12876.308080808081,"42.079508049000026, -80.09181572999995","{""coordinates"":[-80.09181572999995,42.079508049000026],""type"":""Point""}",5100 PEACH STREET,ERIE,PA,493.0,42.079508049000026,-80.09181572999995,611519.0,OTHER TECHNICAL AND TRADE SCHOOLS,66.0,363.0,429.0,2.0,-999.0,64.0
GREAT LAKES TRUCK DRIVING SCHOOL,33334.56171284635,12876.308080808081,"41.314214, -81.968","{""coordinates"":[-81.968,41.314214],""type"":""Point""}",27740 ROYALTON ROAD,COLUMBIA STATION,OH,42.0,41.314214,-81.968,611519.0,OTHER TECHNICAL AND TRADE SCHOOLS,-999.0,-999.0,-999.0,2.0,-999.0,42.0
GREAT OAKS CAREER CAMPUSES,33334.56171284635,12876.308080808081,"39.290100144000064, -84.41479229399994","{""coordinates"":[-84.41479229399994,39.290100144000064],""type"":""Point""}",303 SCARLET OAKS DR.,CINCINNATI,OH,296.0,39.290100144000064,-84.41479229399994,611519.0,OTHER TECHNICAL AND TRADE SCHOOLS,-999.0,189.0,189.0,2.0,-999.0,107.0
GREAT PLAINS TECHNOLOGY CENTER,33334.56171284635,12876.308080808081,"34.593953, -98.447017","{""coordinates"":[-98.447017,34.593953],""type"":""Point""}",4500 W LEE BLVD,LAWTON,OK,440.0,34.593953,-98.447017,611519.0,OTHER TECHNICAL AND TRADE SCHOOLS,49.0,137.0,186.0,2.0,-999.0,254.0
GREATER ALTOONA CAREER & TECHNOLOGY CENTER,33334.56171284635,12876.308080808081,"40.508442984000055, -78.39749843999994","{""coordinates"":[-78.39749843999994,40.508442984000055],""type"":""Point""}",1500 FOURTH AVENUE,ALTOONA,PA,238.0,40.508442984000055,-78.39749843999994,611519.0,OTHER TECHNICAL AND TRADE SCHOOLS,38.0,95.0,133.0,2.0,-999.0,105.0
GREATER JOHNSTOWN CAREER AND TECHNOLOGY CENTER,33334.56171284635,12876.308080808081,"40.270474146000026, -78.83611105499995","{""coordinates"":[-78.83611105499995,40.270474146000026],""type"":""Point""}",445 SCHOOLHOUSE RD,JOHNSTOWN,PA,226.0,40.270474146000026,-78.83611105499995,611519.0,OTHER TECHNICAL AND TRADE SCHOOLS,10.0,149.0,159.0,2.0,-999.0,67.0
GREATER LOWELL TECHNICAL SCHOOL,33334.56171284635,12876.308080808081,"42.653917007000075, -71.38618038699997","{""coordinates"":[-71.38618038699997,42.653917007000075],""type"":""Point""}",250 PAWTUCKET BLVD,TYNGSBORO,MA,107.0,42.65391700700008,-71.38618038699997,611519.0,OTHER TECHNICAL AND TRADE SCHOOLS,-999.0,80.0,80.0,2.0,-999.0,27.0
GREEN COUNTRY TECHNOLOGY CENTER,33334.56171284635,12876.308080808081,"35.632969, -95.936416","{""coordinates"":[-95.936416,35.632969],""type"":""Point""}",1100 OK-56 LOOP,OKMULGEE,OK,265.0,35.632969,-95.936416,611410.0,BUSINESS AND SECRETARIAL SCHOOLS,182.0,52.0,234.0,2.0,-999.0,31.0
GREEN RIVER COLLEGE,33334.56171284635,12876.308080808081,"47.31318152800003, -122.178222114","{""coordinates"":[-122.178222114,47.31318152800003],""type"":""Point""}",12401 SE 320TH ST,AUBURN,WA,8227.0,47.31318152800003,-122.178222114,611210.0,JUNIOR COLLEGES,2733.0,4760.0,7493.0,2.0,-999.0,734.0
GREENE COUNTY CAREER AND TECHNOLOGY CENTER,33334.56171284635,12876.308080808081,"39.89562238900004, -80.15002001999994","{""coordinates"":[-80.15002001999994,39.89562238900004],""type"":""Point""}",60 ZIMMERMAN DRIVE,WAYNESBURG,PA,16.0,39.89562238900004,-80.15002001999994,611519.0,OTHER TECHNICAL AND TRADE SCHOOLS,-999.0,12.0,12.0,2.0,-999.0,4.0
GREENE COUNTY VOCATIONAL SCHOOL DISTRICT,33334.56171284635,12876.308080808081,"39.769590976000075, -83.94609557899997","{""coordinates"":[-83.94609557899997,39.769590976000075],""type"":""Point""}",532 INNOVATION DRIVE,XENIA,OH,61.0,39.76959097600008,-83.94609557899997,611519.0,OTHER TECHNICAL AND TRADE SCHOOLS,-999.0,23.0,23.0,2.0,-999.0,38.0
GREENFIELD COMMUNITY COLLEGE,33334.56171284635,12876.308080808081,"42.599521124000034, -72.63097809399994","{""coordinates"":[-72.63097809399994,42.599521124000034],""type"":""Point""}",ONE COLLEGE DR,GREENFIELD,MA,1867.0,42.599521124000034,-72.63097809399994,611210.0,JUNIOR COLLEGES,1182.0,438.0,1620.0,2.0,-999.0,247.0
GREENSBORO COLLEGE,33334.56171284635,12876.308080808081,"36.07108221100003, -79.80023165299997","{""coordinates"":[-79.80023165299997,36.07108221100003],""type"":""Point""}",815 W MARKET ST,GREENSBORO,NC,1170.0,36.07108221100003,-79.80023165299997,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",247.0,697.0,944.0,1.0,498.0,226.0
GREENVILLE TECHNICAL COLLEGE,33334.56171284635,12876.308080808081,"34.826397, -82.3713","{""coordinates"":[-82.3713,34.826397],""type"":""Point""}",506 S PLEASANTBURG DR,GREENVILLE,SC,11796.0,34.826397,-82.3713,611210.0,JUNIOR COLLEGES,6149.0,4387.0,10536.0,2.0,-999.0,1260.0
GREENVILLE UNIVERSITY,33334.56171284635,12876.308080808081,"38.895342854000035, -89.40897712299994","{""coordinates"":[-89.40897712299994,38.895342854000035],""type"":""Point""}",315 E. COLLEGE AVE.,GREENVILLE,IL,1354.0,38.89534285400004,-89.40897712299994,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",243.0,751.0,994.0,1.0,801.0,360.0
GRINNELL COLLEGE,33334.56171284635,12876.308080808081,"41.74636255100006, -92.72143174799999","{""coordinates"":[-92.72143174799999,41.74636255100006],""type"":""Point""}",1121 PARK STREET,GRINNELL,IA,2313.0,41.74636255100006,-92.721431748,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",34.0,1459.0,1493.0,1.0,1417.0,820.0
GROSSMONT COLLEGE,33334.56171284635,12876.308080808081,"32.816077058000076, -117.00729196499998","{""coordinates"":[-117.00729196499998,32.816077058000076],""type"":""Point""}",8800 GROSSMONT COLLEGE DR,EL CAJON,CA,16406.0,32.81607705800008,-117.00729196499998,611210.0,JUNIOR COLLEGES,10610.0,4816.0,15426.0,2.0,-999.0,980.0
GROSSMONT-CUYAMACA COMMUNITY COLLEGE DISTRICT,33334.56171284635,12876.308080808081,"32.81605377500006, -117.00729196499998","{""coordinates"":[-117.00729196499998,32.81605377500006],""type"":""Point""}",8800 GROSSMONT COLLEGE DR,EL CAJON,CA,156.0,32.81605377500006,-117.00729196499998,611710.0,EDUCATIONAL SUPPORT SERVICES,-999.0,-999.0,-999.0,-2.0,-999.0,156.0
GROVE CITY COLLEGE,33334.56171284635,12876.308080808081,"41.15591896400008, -80.07792805499997","{""coordinates"":[-80.07792805499997,41.15591896400008],""type"":""Point""}",100 CAMPUS DR,GROVE CITY,PA,2277.0,41.15591896400008,-80.07792805499997,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",160.0,2117.0,2277.0,1.0,2249.0,-999.0
GUAM COMMUNITY COLLEGE,33334.56171284635,12876.308080808081,"13.440649, 144.8089440000001","{""coordinates"":[144.8089440000001,13.440649],""type"":""Point""}",1 SESAME STREET,MANGILAO,GU,2005.0,13.440649,144.808944,611210.0,JUNIOR COLLEGES,972.0,744.0,1716.0,2.0,-999.0,289.0
GUIDANCE COLLEGE,33334.56171284635,12876.308080808081,"29.760925, -95.703871","{""coordinates"":[-95.703871,29.760925],""type"":""Point""}",1902 BAKER RD,HOUSTON,TX,-999.0,29.760925,-95.703871,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",-999.0,-999.0,-999.0,-1.0,-999.0,-999.0
GUIDANCE COLLEGE,33334.56171284635,12876.308080808081,"29.76086990600004, -95.70390751399998","{""coordinates"":[-95.70390751399998,29.76086990600004],""type"":""Point""}",1902 BAKER RD,HOUSTON,TX,-999.0,29.76086990600004,-95.70390751399998,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",-999.0,-999.0,-999.0,2.0,-999.0,-999.0
GUILFORD COLLEGE,33334.56171284635,12876.308080808081,"36.092562592000036, -79.88884786799997","{""coordinates"":[-79.88884786799997,36.092562592000036],""type"":""Point""}",5800 W FRIENDLY AVENUE,GREENSBORO,NC,1754.0,36.09256259200004,-79.88884786799997,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",136.0,1293.0,1429.0,1.0,1030.0,325.0
